type,value,timestamp
pressure,297,2024-11-11 11:22:31
boil_off_rate,117,2024-11-11 11:22:32
boil_off_rate,121,2024-11-11 11:22:33
pressure,104,2024-11-11 11:22:34
density_difference,9,2024-11-11 11:22:35
density_difference,1,2024-11-11 11:22:36
pressure,201,2024-11-11 11:22:37
boil_off_rate,60,2024-11-11 11:22:38
pressure,203,2024-11-11 11:22:39
pressure,185,2024-11-11 11:22:40
density_difference,7,2024-11-11 11:22:41
boil_off_rate,33,2024-11-11 11:22:42
density_difference,7,2024-11-11 11:22:43
boil_off_rate,78,2024-11-11 11:22:44
boil_off_rate,108,2024-11-11 11:22:45
density_difference,10,2024-11-11 11:22:46
boil_off_rate,144,2024-11-11 11:22:47
density_difference,9,2024-11-11 11:22:48
pressure,258,2024-11-11 11:22:49
boil_off_rate,109,2024-11-11 11:22:50
density_difference,8,2024-11-11 11:22:51
pressure,150,2024-11-11 11:22:52
pressure,137,2024-11-11 11:22:53
boil_off_rate,124,2024-11-11 11:22:54
density_difference,8,2024-11-11 11:22:55
density_difference,6,2024-11-11 11:22:56
density_difference,6,2024-11-11 11:22:57
pressure,276,2024-11-11 11:22:58
pressure,258,2024-11-11 11:22:59
pressure,236,2024-11-11 11:23:00
boil_off_rate,19,2024-11-11 11:23:01
boil_off_rate,71,2024-11-11 11:23:02
pressure,263,2024-11-11 11:23:03
boil_off_rate,91,2024-11-11 11:23:04
boil_off_rate,53,2024-11-11 11:23:05
pressure,199,2024-11-11 11:23:06
density_difference,9,2024-11-11 11:23:07
pressure,178,2024-11-11 11:23:08
boil_off_rate,51,2024-11-11 11:23:09
density_difference,5,2024-11-11 11:23:10
boil_off_rate,21,2024-11-11 11:23:11
density_difference,5,2024-11-11 11:23:12
boil_off_rate,83,2024-11-11 11:23:13
density_difference,2,2024-11-11 11:23:14
pressure,211,2024-11-11 11:23:15
density_difference,5,2024-11-11 11:23:16
pressure,143,2024-11-11 11:23:17
pressure,211,2024-11-11 11:23:18
pressure,210,2024-11-11 11:23:19
pressure,192,2024-11-11 11:23:20
pressure,183,2024-11-11 11:23:21
density_difference,2,2024-11-11 11:23:22
density_difference,5,2024-11-11 11:23:23
boil_off_rate,100,2024-11-11 11:23:24
boil_off_rate,59,2024-11-11 11:23:25
pressure,239,2024-11-11 11:23:26
pressure,165,2024-11-11 11:23:27
pressure,165,2024-11-11 11:23:28
boil_off_rate,53,2024-11-11 11:23:29
pressure,241,2024-11-11 11:23:30
density_difference,2,2024-11-11 11:23:31
density_difference,5,2024-11-11 11:23:32
density_difference,7,2024-11-11 11:23:33
density_difference,8,2024-11-11 11:23:34
pressure,235,2024-11-11 11:23:35
boil_off_rate,20,2024-11-11 11:23:36
pressure,202,2024-11-11 11:23:37
pressure,266,2024-11-11 11:23:38
pressure,164,2024-11-11 11:23:39
boil_off_rate,51,2024-11-11 11:23:40
density_difference,8,2024-11-11 11:23:41
density_difference,2,2024-11-11 11:23:42
pressure,158,2024-11-11 11:23:43
pressure,195,2024-11-11 11:23:44
boil_off_rate,137,2024-11-11 11:23:45
pressure,157,2024-11-11 11:23:46
pressure,286,2024-11-11 11:23:47
density_difference,3,2024-11-11 11:23:48
boil_off_rate,92,2024-11-11 11:23:49
density_difference,3,2024-11-11 11:23:50
pressure,231,2024-11-11 11:23:51
density_difference,7,2024-11-11 11:23:52
density_difference,9,2024-11-11 11:23:53
density_difference,9,2024-11-11 11:23:54
pressure,290,2024-11-11 11:23:55
pressure,248,2024-11-11 11:23:56
boil_off_rate,31,2024-11-11 11:23:57
pressure,269,2024-11-11 11:23:58
pressure,204,2024-11-11 11:23:59
pressure,163,2024-11-11 11:24:00
pressure,246,2024-11-11 11:24:01
boil_off_rate,116,2024-11-11 11:24:02
boil_off_rate,38,2024-11-11 11:24:03
pressure,129,2024-11-11 11:24:04
pressure,224,2024-11-11 11:24:05
pressure,238,2024-11-11 11:24:06
boil_off_rate,87,2024-11-11 11:24:07
pressure,104,2024-11-11 11:24:08
pressure,131,2024-11-11 11:24:09
pressure,260,2024-11-11 11:24:10
boil_off_rate,133,2024-11-11 11:24:11
density_difference,5,2024-11-11 11:24:12
pressure,297,2024-11-11 11:24:13
density_difference,10,2024-11-11 11:24:14
pressure,199,2024-11-11 11:24:15
boil_off_rate,113,2024-11-11 11:24:16
density_difference,2,2024-11-11 11:24:17
pressure,182,2024-11-11 11:24:18
boil_off_rate,107,2024-11-11 11:24:19
pressure,238,2024-11-11 11:24:20
pressure,141,2024-11-11 11:24:21
boil_off_rate,30,2024-11-11 11:24:22
boil_off_rate,97,2024-11-11 11:24:23
pressure,185,2024-11-11 11:24:24
pressure,166,2024-11-11 11:24:25
pressure,261,2024-11-11 11:24:26
pressure,300,2024-11-11 11:24:27
pressure,263,2024-11-11 11:24:28
pressure,106,2024-11-11 11:24:29
pressure,259,2024-11-11 11:24:30
boil_off_rate,125,2024-11-11 11:24:31
density_difference,10,2024-11-11 11:24:32
boil_off_rate,15,2024-11-11 11:24:33
pressure,220,2024-11-11 11:24:34
boil_off_rate,138,2024-11-11 11:24:35
density_difference,9,2024-11-11 11:24:36
density_difference,4,2024-11-11 11:24:37
density_difference,7,2024-11-11 11:24:38
pressure,125,2024-11-11 11:24:39
density_difference,10,2024-11-11 11:24:40
density_difference,1,2024-11-11 11:24:41
density_difference,10,2024-11-11 11:24:42
pressure,174,2024-11-11 11:24:43
density_difference,1,2024-11-11 11:24:44
pressure,248,2024-11-11 11:24:45
pressure,163,2024-11-11 11:24:46
boil_off_rate,11,2024-11-11 11:24:47
pressure,180,2024-11-11 11:24:48
pressure,210,2024-11-11 11:24:49
boil_off_rate,116,2024-11-11 11:24:50
pressure,115,2024-11-11 11:24:51
boil_off_rate,149,2024-11-11 11:24:52
density_difference,6,2024-11-11 11:24:53
boil_off_rate,60,2024-11-11 11:24:54
density_difference,8,2024-11-11 11:24:55
boil_off_rate,95,2024-11-11 11:24:56
pressure,125,2024-11-11 11:24:57
pressure,198,2024-11-11 11:24:58
boil_off_rate,149,2024-11-11 11:24:59
pressure,104,2024-11-11 11:25:00
pressure,250,2024-11-11 11:25:01
boil_off_rate,138,2024-11-11 11:25:02
density_difference,4,2024-11-11 11:25:03
boil_off_rate,146,2024-11-11 11:25:04
pressure,289,2024-11-11 11:25:05
pressure,169,2024-11-11 11:25:06
pressure,300,2024-11-11 11:25:07
boil_off_rate,57,2024-11-11 11:25:08
boil_off_rate,59,2024-11-11 11:25:09
boil_off_rate,23,2024-11-11 11:25:10
boil_off_rate,38,2024-11-11 11:25:11
pressure,201,2024-11-11 11:25:12
pressure,192,2024-11-11 11:25:13
boil_off_rate,2,2024-11-11 11:25:14
density_difference,3,2024-11-11 11:25:15
boil_off_rate,18,2024-11-11 11:25:16
boil_off_rate,149,2024-11-11 11:25:17
pressure,184,2024-11-11 11:25:18
density_difference,7,2024-11-11 11:25:19
pressure,267,2024-11-11 11:25:20
density_difference,7,2024-11-11 11:25:21
pressure,183,2024-11-11 11:25:22
boil_off_rate,85,2024-11-11 11:25:23
density_difference,8,2024-11-11 11:25:24
density_difference,7,2024-11-11 11:25:25
boil_off_rate,49,2024-11-11 11:25:26
pressure,169,2024-11-11 11:25:27
boil_off_rate,82,2024-11-11 11:25:28
boil_off_rate,20,2024-11-11 11:25:29
boil_off_rate,29,2024-11-11 11:25:30
density_difference,9,2024-11-11 11:25:31
density_difference,3,2024-11-11 11:25:32
pressure,266,2024-11-11 11:25:33
density_difference,1,2024-11-11 11:25:34
boil_off_rate,104,2024-11-11 11:25:35
boil_off_rate,133,2024-11-11 11:25:36
pressure,210,2024-11-11 11:25:37
density_difference,5,2024-11-11 11:25:38
pressure,120,2024-11-11 11:25:39
density_difference,6,2024-11-11 11:25:40
pressure,146,2024-11-11 11:25:41
pressure,291,2024-11-11 11:25:42
boil_off_rate,86,2024-11-11 11:25:43
density_difference,6,2024-11-11 11:25:44
boil_off_rate,60,2024-11-11 11:25:45
density_difference,8,2024-11-11 11:25:46
density_difference,2,2024-11-11 11:25:47
pressure,299,2024-11-11 11:25:48
pressure,269,2024-11-11 11:25:49
pressure,292,2024-11-11 11:25:50
boil_off_rate,139,2024-11-11 11:25:51
pressure,122,2024-11-11 11:25:52
pressure,199,2024-11-11 11:25:53
pressure,253,2024-11-11 11:25:54
pressure,296,2024-11-11 11:25:55
boil_off_rate,143,2024-11-11 11:25:56
boil_off_rate,142,2024-11-11 11:25:57
pressure,275,2024-11-11 11:25:58
pressure,189,2024-11-11 11:25:59
boil_off_rate,62,2024-11-11 11:26:00
pressure,280,2024-11-11 11:26:01
boil_off_rate,121,2024-11-11 11:26:02
boil_off_rate,125,2024-11-11 11:26:03
pressure,278,2024-11-11 11:26:04
pressure,247,2024-11-11 11:26:05
boil_off_rate,103,2024-11-11 11:26:06
boil_off_rate,12,2024-11-11 11:26:07
pressure,207,2024-11-11 11:26:08
pressure,143,2024-11-11 11:26:09
density_difference,10,2024-11-11 11:26:10
boil_off_rate,72,2024-11-11 11:26:11
pressure,101,2024-11-11 11:26:12
density_difference,8,2024-11-11 11:26:13
density_difference,5,2024-11-11 11:26:14
pressure,170,2024-11-11 11:26:15
pressure,218,2024-11-11 11:26:16
boil_off_rate,149,2024-11-11 11:26:17
density_difference,10,2024-11-11 11:26:18
density_difference,8,2024-11-11 11:26:19
pressure,197,2024-11-11 11:26:20
pressure,214,2024-11-11 11:26:21
pressure,224,2024-11-11 11:26:22
density_difference,4,2024-11-11 11:26:23
pressure,120,2024-11-11 11:26:24
pressure,151,2024-11-11 11:26:25
density_difference,2,2024-11-11 11:26:26
pressure,111,2024-11-11 11:26:27
density_difference,10,2024-11-11 11:26:28
boil_off_rate,140,2024-11-11 11:26:29
density_difference,6,2024-11-11 11:26:30
pressure,209,2024-11-11 11:26:31
density_difference,6,2024-11-11 11:26:32
boil_off_rate,75,2024-11-11 11:26:33
density_difference,9,2024-11-11 11:26:34
boil_off_rate,126,2024-11-11 11:26:35
pressure,232,2024-11-11 11:26:36
pressure,177,2024-11-11 11:26:37
pressure,203,2024-11-11 11:26:38
boil_off_rate,142,2024-11-11 11:26:39
boil_off_rate,145,2024-11-11 11:26:40
pressure,189,2024-11-11 11:26:41
pressure,267,2024-11-11 11:26:42
pressure,202,2024-11-11 11:26:43
boil_off_rate,48,2024-11-11 11:26:44
boil_off_rate,12,2024-11-11 11:26:45
pressure,150,2024-11-11 11:26:46
pressure,255,2024-11-11 11:26:47
boil_off_rate,22,2024-11-11 11:26:48
pressure,248,2024-11-11 11:26:49
density_difference,10,2024-11-11 11:26:50
boil_off_rate,50,2024-11-11 11:26:51
density_difference,6,2024-11-11 11:26:52
density_difference,5,2024-11-11 11:26:53
pressure,283,2024-11-11 11:26:54
density_difference,4,2024-11-11 11:26:55
density_difference,3,2024-11-11 11:26:56
pressure,136,2024-11-11 11:26:57
boil_off_rate,3,2024-11-11 11:26:58
boil_off_rate,118,2024-11-11 11:26:59
boil_off_rate,9,2024-11-11 11:27:00
pressure,278,2024-11-11 11:27:01
pressure,231,2024-11-11 11:27:02
pressure,176,2024-11-11 11:27:03
boil_off_rate,149,2024-11-11 11:27:04
density_difference,6,2024-11-11 11:27:05
density_difference,10,2024-11-11 11:27:06
boil_off_rate,123,2024-11-11 11:27:07
boil_off_rate,130,2024-11-11 11:27:08
density_difference,9,2024-11-11 11:27:09
pressure,264,2024-11-11 11:27:10
density_difference,2,2024-11-11 11:27:11
boil_off_rate,142,2024-11-11 11:27:12
boil_off_rate,93,2024-11-11 11:27:13
pressure,121,2024-11-11 11:27:14
density_difference,1,2024-11-11 11:27:15
pressure,164,2024-11-11 11:27:16
density_difference,4,2024-11-11 11:27:17
pressure,108,2024-11-11 11:27:18
pressure,254,2024-11-11 11:27:19
pressure,248,2024-11-11 11:27:20
density_difference,6,2024-11-11 11:27:21
pressure,189,2024-11-11 11:27:22
boil_off_rate,47,2024-11-11 11:27:23
pressure,284,2024-11-11 11:27:24
density_difference,7,2024-11-11 11:27:25
pressure,232,2024-11-11 11:27:26
pressure,154,2024-11-11 11:27:27
boil_off_rate,2,2024-11-11 11:27:28
pressure,216,2024-11-11 11:27:29
boil_off_rate,26,2024-11-11 11:27:30
boil_off_rate,35,2024-11-11 11:27:31
density_difference,2,2024-11-11 11:27:32
density_difference,7,2024-11-11 11:27:33
density_difference,6,2024-11-11 11:27:34
density_difference,5,2024-11-11 11:27:35
pressure,274,2024-11-11 11:27:36
pressure,237,2024-11-11 11:27:37
pressure,292,2024-11-11 11:27:38
boil_off_rate,76,2024-11-11 11:27:39
density_difference,10,2024-11-11 11:27:40
boil_off_rate,69,2024-11-11 11:27:41
density_difference,5,2024-11-11 11:27:42
pressure,118,2024-11-11 11:27:43
pressure,275,2024-11-11 11:27:44
boil_off_rate,79,2024-11-11 11:27:45
pressure,111,2024-11-11 11:27:46
density_difference,9,2024-11-11 11:27:47
pressure,156,2024-11-11 11:27:48
boil_off_rate,16,2024-11-11 11:27:49
density_difference,4,2024-11-11 11:27:50
