type,value,timestamp
c,121,2024-11-11 11:24:53
c,194,2024-11-11 11:24:54
c,218,2024-11-11 11:24:55
b,5,2024-11-11 11:24:56
c,221,2024-11-11 11:24:57
b,4,2024-11-11 11:24:58
c,237,2024-11-11 11:24:59
c,267,2024-11-11 11:25:00
c,276,2024-11-11 11:25:01
c,267,2024-11-11 11:25:02
c,135,2024-11-11 11:25:03
c,257,2024-11-11 11:25:04
c,237,2024-11-11 11:25:05
c,266,2024-11-11 11:25:06
a,120,2024-11-11 11:25:07
c,281,2024-11-11 11:25:08
c,257,2024-11-11 11:25:09
b,2,2024-11-11 11:25:10
c,160,2024-11-11 11:25:11
c,153,2024-11-11 11:25:12
a,22,2024-11-11 11:25:13
b,8,2024-11-11 11:25:14
a,90,2024-11-11 11:25:15
c,109,2024-11-11 11:25:16
c,128,2024-11-11 11:25:17
c,157,2024-11-11 11:25:18
c,122,2024-11-11 11:25:19
c,252,2024-11-11 11:25:20
b,4,2024-11-11 11:25:21
c,165,2024-11-11 11:25:22
b,2,2024-11-11 11:25:23
c,150,2024-11-11 11:25:24
c,247,2024-11-11 11:25:25
a,11,2024-11-11 11:25:26
a,133,2024-11-11 11:25:27
c,148,2024-11-11 11:25:28
c,231,2024-11-11 11:25:29
c,136,2024-11-11 11:25:30
c,267,2024-11-11 11:25:31
c,244,2024-11-11 11:25:32
c,235,2024-11-11 11:25:33
c,297,2024-11-11 11:25:34
b,6,2024-11-11 11:25:35
c,186,2024-11-11 11:25:36
c,291,2024-11-11 11:25:37
c,298,2024-11-11 11:25:38
a,122,2024-11-11 11:25:39
c,296,2024-11-11 11:25:40
c,261,2024-11-11 11:25:41
c,297,2024-11-11 11:25:42
c,200,2024-11-11 11:25:43
c,189,2024-11-11 11:25:44
c,244,2024-11-11 11:25:45
c,146,2024-11-11 11:25:46
b,3,2024-11-11 11:25:47
c,162,2024-11-11 11:25:48
c,229,2024-11-11 11:25:49
c,186,2024-11-11 11:25:50
c,192,2024-11-11 11:25:51
c,110,2024-11-11 11:25:52
c,115,2024-11-11 11:25:53
c,168,2024-11-11 11:25:54
c,216,2024-11-11 11:25:55
c,135,2024-11-11 11:25:56
a,98,2024-11-11 11:25:57
c,108,2024-11-11 11:25:58
b,10,2024-11-11 11:25:59
c,168,2024-11-11 11:26:00
c,107,2024-11-11 11:26:01
c,134,2024-11-11 11:26:02
c,271,2024-11-11 11:26:03
c,288,2024-11-11 11:26:04
c,119,2024-11-11 11:26:05
c,218,2024-11-11 11:26:06
c,143,2024-11-11 11:26:07
c,175,2024-11-11 11:26:08
c,261,2024-11-11 11:26:09
b,4,2024-11-11 11:26:10
c,237,2024-11-11 11:26:11
c,109,2024-11-11 11:26:12
c,131,2024-11-11 11:26:13
c,112,2024-11-11 11:26:14
c,290,2024-11-11 11:26:15
c,223,2024-11-11 11:26:16
c,166,2024-11-11 11:26:17
a,14,2024-11-11 11:26:18
c,195,2024-11-11 11:26:19
c,294,2024-11-11 11:26:20
c,178,2024-11-11 11:26:21
c,226,2024-11-11 11:26:22
c,121,2024-11-11 11:26:23
c,196,2024-11-11 11:26:24
c,289,2024-11-11 11:26:25
c,159,2024-11-11 11:26:26
c,244,2024-11-11 11:26:27
c,251,2024-11-11 11:26:28
c,288,2024-11-11 11:26:29
c,140,2024-11-11 11:26:30
a,99,2024-11-11 11:26:31
c,119,2024-11-11 11:26:32
a,51,2024-11-11 11:26:33
a,38,2024-11-11 11:26:34
c,209,2024-11-11 11:26:35
c,258,2024-11-11 11:26:36
c,221,2024-11-11 11:26:37
c,171,2024-11-11 11:26:38
c,218,2024-11-11 11:26:39
c,252,2024-11-11 11:26:40
c,206,2024-11-11 11:26:41
c,208,2024-11-11 11:26:42
c,219,2024-11-11 11:26:43
b,2,2024-11-11 11:26:44
c,243,2024-11-11 11:26:45
c,216,2024-11-11 11:26:46
c,217,2024-11-11 11:26:47
c,138,2024-11-11 11:26:48
c,258,2024-11-11 11:26:49
c,205,2024-11-11 11:26:50
a,59,2024-11-11 11:26:51
c,130,2024-11-11 11:26:52
b,2,2024-11-11 11:26:53
c,185,2024-11-11 11:26:54
c,246,2024-11-11 11:26:55
c,287,2024-11-11 11:26:56
c,272,2024-11-11 11:26:57
c,115,2024-11-11 11:26:58
c,197,2024-11-11 11:26:59
c,289,2024-11-11 11:27:00
a,70,2024-11-11 11:27:01
c,212,2024-11-11 11:27:02
c,190,2024-11-11 11:27:03
c,290,2024-11-11 11:27:04
c,168,2024-11-11 11:27:05
c,167,2024-11-11 11:27:06
c,122,2024-11-11 11:27:07
c,178,2024-11-11 11:27:08
c,272,2024-11-11 11:27:09
c,242,2024-11-11 11:27:10
c,220,2024-11-11 11:27:11
c,151,2024-11-11 11:27:12
b,3,2024-11-11 11:27:13
c,174,2024-11-11 11:27:14
c,160,2024-11-11 11:27:15
b,8,2024-11-11 11:27:16
c,100,2024-11-11 11:27:17
c,156,2024-11-11 11:27:18
c,266,2024-11-11 11:27:19
b,8,2024-11-11 11:27:20
c,109,2024-11-11 11:27:21
c,232,2024-11-11 11:27:22
c,196,2024-11-11 11:27:23
c,134,2024-11-11 11:27:24
c,280,2024-11-11 11:27:25
c,124,2024-11-11 11:27:26
c,274,2024-11-11 11:27:27
c,236,2024-11-11 11:27:28
c,106,2024-11-11 11:27:29
c,144,2024-11-11 11:27:30
b,1,2024-11-11 11:27:31
c,153,2024-11-11 11:27:32
c,158,2024-11-11 11:27:33
c,100,2024-11-11 11:27:34
c,279,2024-11-11 11:27:35
b,10,2024-11-11 11:27:36
c,131,2024-11-11 11:27:37
c,112,2024-11-11 11:27:38
a,14,2024-11-11 11:27:39
c,271,2024-11-11 11:27:40
c,177,2024-11-11 11:27:41
a,87,2024-11-11 11:27:42
a,87,2024-11-11 11:27:43
c,254,2024-11-11 11:27:44
c,143,2024-11-11 11:27:45
c,251,2024-11-11 11:27:46
c,241,2024-11-11 11:27:47
c,252,2024-11-11 11:27:48
c,202,2024-11-11 11:27:49
c,155,2024-11-11 11:27:50
