type,value,timestamp
shuffle_start,44,2025-01-27 01:14:32
reducer_end,545,2025-01-27 01:14:34
load_std,80,2025-01-27 01:14:35
shuffle_start,29,2025-01-27 01:14:39
reducer_start,924,2025-01-27 01:14:43
shuffle_start,10,2025-01-27 01:14:48
shuffle_end,12,2025-01-27 01:14:52
map_end,635,2025-01-27 01:14:55
reducer_start,959,2025-01-27 01:14:59
shuffle_start,39,2025-01-27 01:15:04
map_start,429,2025-01-27 01:15:07
shuffle_start,82,2025-01-27 01:15:09
map_end,254,2025-01-27 01:15:11
map_end,530,2025-01-27 01:15:12
shuffle_start,40,2025-01-27 01:15:15
map_start,481,2025-01-27 01:15:18
map_end,687,2025-01-27 01:15:23
map_start,640,2025-01-27 01:15:24
reducer_end,395,2025-01-27 01:15:26
map_start,818,2025-01-27 01:15:29
map_end,985,2025-01-27 01:15:30
map_start,873,2025-01-27 01:15:33
map_start,440,2025-01-27 01:15:36
reducer_end,995,2025-01-27 01:15:38
map_start,806,2025-01-27 01:15:39
load_std,69,2025-01-27 01:15:43
shuffle_start,27,2025-01-27 01:15:46
shuffle_start,52,2025-01-27 01:15:47
map_end,345,2025-01-27 01:15:50
load_std,42,2025-01-27 01:15:52
reducer_end,682,2025-01-27 01:15:54
map_start,243,2025-01-27 01:15:57
reducer_end,522,2025-01-27 01:15:58
load_std,24,2025-01-27 01:16:01
load_std,57,2025-01-27 01:16:02
shuffle_start,82,2025-01-27 01:16:07
shuffle_end,1,2025-01-27 01:16:12
shuffle_end,9,2025-01-27 01:16:13
map_end,375,2025-01-27 01:16:14
reducer_end,598,2025-01-27 01:16:15
reducer_end,304,2025-01-27 01:16:17
reducer_start,993,2025-01-27 01:16:20
load_std,25,2025-01-27 01:16:23
shuffle_start,92,2025-01-27 01:16:25
reducer_start,852,2025-01-27 01:16:27
map_end,735,2025-01-27 01:16:28
shuffle_start,7,2025-01-27 01:16:29
reducer_end,386,2025-01-27 01:16:32
map_start,558,2025-01-27 01:16:36
shuffle_start,47,2025-01-27 01:16:38
reducer_end,637,2025-01-27 01:16:42
map_start,512,2025-01-27 01:16:43
load_std,53,2025-01-27 01:16:48
shuffle_start,91,2025-01-27 01:16:50
map_end,657,2025-01-27 01:16:53
map_end,730,2025-01-27 01:16:56
reducer_end,825,2025-01-27 01:16:59
map_start,189,2025-01-27 01:17:01
shuffle_end,17,2025-01-27 01:17:03
shuffle_end,72,2025-01-27 01:17:07
reducer_start,431,2025-01-27 01:17:11
reducer_end,453,2025-01-27 01:17:14
map_start,7,2025-01-27 01:17:16
shuffle_end,78,2025-01-27 01:17:19
map_start,788,2025-01-27 01:17:21
map_end,370,2025-01-27 01:17:25
reducer_end,269,2025-01-27 01:17:29
reducer_start,274,2025-01-27 01:17:32
map_end,826,2025-01-27 01:17:35
shuffle_start,56,2025-01-27 01:17:39
reducer_end,976,2025-01-27 01:17:41
reducer_start,693,2025-01-27 01:17:43
map_start,313,2025-01-27 01:17:45
shuffle_start,79,2025-01-27 01:17:50
shuffle_start,82,2025-01-27 01:17:52
map_start,519,2025-01-27 01:17:54
map_start,702,2025-01-27 01:17:56
map_start,565,2025-01-27 01:18:00
load_std,85,2025-01-27 01:18:01
map_start,965,2025-01-27 01:18:02
map_start,976,2025-01-27 01:18:04
map_start,979,2025-01-27 01:18:07
shuffle_start,60,2025-01-27 01:18:08
shuffle_start,11,2025-01-27 01:18:11
map_end,638,2025-01-27 01:18:12
map_start,380,2025-01-27 01:18:17
load_std,18,2025-01-27 01:18:18
reducer_start,698,2025-01-27 01:18:22
shuffle_end,67,2025-01-27 01:18:23
shuffle_start,29,2025-01-27 01:18:28
shuffle_end,57,2025-01-27 01:18:30
reducer_start,508,2025-01-27 01:18:33
map_end,537,2025-01-27 01:18:36
load_std,20,2025-01-27 01:18:40
load_std,90,2025-01-27 01:18:41
shuffle_end,45,2025-01-27 01:18:43
shuffle_start,4,2025-01-27 01:18:46
load_std,87,2025-01-27 01:18:50
shuffle_start,68,2025-01-27 01:18:51
reducer_end,737,2025-01-27 01:18:52
reducer_start,822,2025-01-27 01:18:54
load_std,11,2025-01-27 01:18:57
shuffle_end,5,2025-01-27 01:18:59
reducer_end,73,2025-01-27 01:19:03
reducer_end,563,2025-01-27 01:19:04
reducer_end,158,2025-01-27 01:19:08
load_std,79,2025-01-27 01:19:09
reducer_start,344,2025-01-27 01:19:10
map_start,662,2025-01-27 01:19:11
map_end,406,2025-01-27 01:19:16
reducer_start,402,2025-01-27 01:19:20
reducer_end,494,2025-01-27 01:19:23
reducer_end,657,2025-01-27 01:19:27
map_start,66,2025-01-27 01:19:29
shuffle_start,78,2025-01-27 01:19:34
shuffle_start,70,2025-01-27 01:19:36
map_end,38,2025-01-27 01:19:39
map_end,81,2025-01-27 01:19:42
load_std,47,2025-01-27 01:19:43
shuffle_start,60,2025-01-27 01:19:47
reducer_start,617,2025-01-27 01:19:52
map_end,233,2025-01-27 01:19:57
map_end,476,2025-01-27 01:19:58
shuffle_end,85,2025-01-27 01:20:00
map_start,262,2025-01-27 01:20:01
map_end,796,2025-01-27 01:20:05
reducer_start,336,2025-01-27 01:20:09
reducer_start,184,2025-01-27 01:20:13
load_std,17,2025-01-27 01:20:17
reducer_end,894,2025-01-27 01:20:19
map_end,747,2025-01-27 01:20:23
reducer_start,674,2025-01-27 01:20:26
shuffle_start,94,2025-01-27 01:20:30
load_std,40,2025-01-27 01:20:31
load_std,47,2025-01-27 01:20:33
map_end,637,2025-01-27 01:20:37
map_start,350,2025-01-27 01:20:39
shuffle_start,84,2025-01-27 01:20:40
reducer_start,945,2025-01-27 01:20:42
shuffle_start,69,2025-01-27 01:20:43
map_end,227,2025-01-27 01:20:47
map_end,150,2025-01-27 01:20:49
load_std,61,2025-01-27 01:20:52
load_std,27,2025-01-27 01:20:54
reducer_start,883,2025-01-27 01:20:57
reducer_start,154,2025-01-27 01:20:59
reducer_end,517,2025-01-27 01:21:00
shuffle_start,11,2025-01-27 01:21:05
reducer_end,315,2025-01-27 01:21:08
reducer_start,129,2025-01-27 01:21:13
load_std,60,2025-01-27 01:21:16
shuffle_start,14,2025-01-27 01:21:18
shuffle_end,52,2025-01-27 01:21:19
reducer_start,875,2025-01-27 01:21:20
shuffle_start,33,2025-01-27 01:21:22
map_start,196,2025-01-27 01:21:23
shuffle_start,96,2025-01-27 01:21:24
shuffle_start,47,2025-01-27 01:21:26
shuffle_end,87,2025-01-27 01:21:29
map_end,285,2025-01-27 01:21:33
map_start,608,2025-01-27 01:21:37
map_start,806,2025-01-27 01:21:39
map_start,453,2025-01-27 01:21:43
reducer_start,698,2025-01-27 01:21:46
map_start,672,2025-01-27 01:21:49
shuffle_end,23,2025-01-27 01:21:52
reducer_end,345,2025-01-27 01:21:57
reducer_start,741,2025-01-27 01:21:58
map_end,756,2025-01-27 01:22:01
shuffle_end,40,2025-01-27 01:22:03
shuffle_start,95,2025-01-27 01:22:05
map_end,19,2025-01-27 01:22:07
load_std,13,2025-01-27 01:22:09
shuffle_end,26,2025-01-27 01:22:12
reducer_start,934,2025-01-27 01:22:15
shuffle_start,76,2025-01-27 01:22:16
reducer_start,933,2025-01-27 01:22:17
reducer_end,676,2025-01-27 01:22:18
load_std,65,2025-01-27 01:22:20
load_std,46,2025-01-27 01:22:22
reducer_start,592,2025-01-27 01:22:23
load_std,90,2025-01-27 01:22:24
map_start,540,2025-01-27 01:22:27
shuffle_end,92,2025-01-27 01:22:31
map_start,975,2025-01-27 01:22:33
map_start,404,2025-01-27 01:22:36
load_std,67,2025-01-27 01:22:37
reducer_end,36,2025-01-27 01:22:38
shuffle_start,15,2025-01-27 01:22:39
map_start,195,2025-01-27 01:22:40
map_end,283,2025-01-27 01:22:42
map_start,698,2025-01-27 01:22:46
map_start,414,2025-01-27 01:22:47
shuffle_end,85,2025-01-27 01:22:48
reducer_start,321,2025-01-27 01:22:51
shuffle_start,16,2025-01-27 01:22:52
map_start,180,2025-01-27 01:22:56
reducer_start,444,2025-01-27 01:23:00
map_start,624,2025-01-27 01:23:03
shuffle_end,87,2025-01-27 01:23:05
map_end,787,2025-01-27 01:23:08
map_start,648,2025-01-27 01:23:09
reducer_start,921,2025-01-27 01:23:10
load_std,97,2025-01-27 01:23:12
reducer_end,787,2025-01-27 01:23:14
reducer_start,446,2025-01-27 01:23:15
shuffle_end,39,2025-01-27 01:23:19
reducer_start,835,2025-01-27 01:23:24
map_end,504,2025-01-27 01:23:25
reducer_start,249,2025-01-27 01:23:30
map_end,474,2025-01-27 01:23:35
map_start,232,2025-01-27 01:23:39
reducer_start,984,2025-01-27 01:23:44
load_std,50,2025-01-27 01:23:49
map_start,87,2025-01-27 01:23:51
map_end,11,2025-01-27 01:23:55
load_std,83,2025-01-27 01:23:57
shuffle_end,12,2025-01-27 01:23:59
shuffle_end,19,2025-01-27 01:24:04
shuffle_start,73,2025-01-27 01:24:08
reducer_end,992,2025-01-27 01:24:13
map_end,516,2025-01-27 01:24:17
reducer_end,475,2025-01-27 01:24:19
reducer_end,618,2025-01-27 01:24:20
shuffle_start,81,2025-01-27 01:24:23
shuffle_start,80,2025-01-27 01:24:27
map_end,417,2025-01-27 01:24:32
load_std,30,2025-01-27 01:24:37
reducer_end,519,2025-01-27 01:24:38
map_start,367,2025-01-27 01:24:40
reducer_end,22,2025-01-27 01:24:43
load_std,83,2025-01-27 01:24:47
shuffle_end,45,2025-01-27 01:24:48
map_end,97,2025-01-27 01:24:51
map_end,341,2025-01-27 01:24:52
load_std,59,2025-01-27 01:24:54
load_std,18,2025-01-27 01:24:56
shuffle_start,99,2025-01-27 01:25:00
load_std,29,2025-01-27 01:25:03
map_end,549,2025-01-27 01:25:06
reducer_start,200,2025-01-27 01:25:11
reducer_end,316,2025-01-27 01:25:14
map_start,608,2025-01-27 01:25:19
map_start,650,2025-01-27 01:25:21
map_end,913,2025-01-27 01:25:25
shuffle_start,70,2025-01-27 01:25:27
shuffle_end,43,2025-01-27 01:25:28
load_std,58,2025-01-27 01:25:30
load_std,27,2025-01-27 01:25:35
reducer_end,296,2025-01-27 01:25:37
shuffle_end,12,2025-01-27 01:25:41
map_end,717,2025-01-27 01:25:46
reducer_start,348,2025-01-27 01:25:47
map_start,891,2025-01-27 01:25:48
load_std,91,2025-01-27 01:25:52
map_start,794,2025-01-27 01:25:56
reducer_end,321,2025-01-27 01:25:59
map_end,376,2025-01-27 01:26:03
shuffle_start,27,2025-01-27 01:26:06
shuffle_start,33,2025-01-27 01:26:08
map_start,6,2025-01-27 01:26:13
shuffle_end,53,2025-01-27 01:26:14
map_start,689,2025-01-27 01:26:17
map_start,721,2025-01-27 01:26:19
reducer_start,892,2025-01-27 01:26:21
shuffle_end,54,2025-01-27 01:26:23
map_end,260,2025-01-27 01:26:27
shuffle_start,29,2025-01-27 01:26:29
map_end,419,2025-01-27 01:26:33
shuffle_start,61,2025-01-27 01:26:35
shuffle_start,12,2025-01-27 01:26:37
shuffle_end,50,2025-01-27 01:26:41
shuffle_start,47,2025-01-27 01:26:45
shuffle_start,97,2025-01-27 01:26:47
load_std,18,2025-01-27 01:26:51
load_std,100,2025-01-27 01:26:52
reducer_start,250,2025-01-27 01:26:53
shuffle_end,56,2025-01-27 01:26:57
shuffle_start,4,2025-01-27 01:26:59
shuffle_start,23,2025-01-27 01:27:02
load_std,78,2025-01-27 01:27:04
reducer_end,492,2025-01-27 01:27:07
shuffle_end,63,2025-01-27 01:27:12
reducer_start,171,2025-01-27 01:27:14
shuffle_start,2,2025-01-27 01:27:18
shuffle_start,52,2025-01-27 01:27:21
map_end,713,2025-01-27 01:27:26
map_end,663,2025-01-27 01:27:30
load_std,56,2025-01-27 01:27:32
map_end,59,2025-01-27 01:27:33
shuffle_start,99,2025-01-27 01:27:35
shuffle_start,21,2025-01-27 01:27:36
reducer_end,518,2025-01-27 01:27:38
shuffle_end,89,2025-01-27 01:27:40
reducer_start,907,2025-01-27 01:27:41
map_end,344,2025-01-27 01:27:43
load_std,21,2025-01-27 01:27:44
reducer_start,842,2025-01-27 01:27:45
shuffle_end,9,2025-01-27 01:27:50
load_std,40,2025-01-27 01:27:53
load_std,57,2025-01-27 01:27:57
shuffle_end,91,2025-01-27 01:27:59
shuffle_end,48,2025-01-27 01:28:01
reducer_start,973,2025-01-27 01:28:05
map_end,106,2025-01-27 01:28:10
map_end,339,2025-01-27 01:28:13
shuffle_end,66,2025-01-27 01:28:15
map_start,396,2025-01-27 01:28:20
map_start,501,2025-01-27 01:28:21
shuffle_end,55,2025-01-27 01:28:26
shuffle_end,17,2025-01-27 01:28:30
load_std,98,2025-01-27 01:28:33
reducer_start,29,2025-01-27 01:28:37
shuffle_end,25,2025-01-27 01:28:38
shuffle_start,73,2025-01-27 01:28:41
shuffle_start,73,2025-01-27 01:28:43
shuffle_end,73,2025-01-27 01:28:46
map_end,603,2025-01-27 01:28:48
map_end,887,2025-01-27 01:28:52
load_std,40,2025-01-27 01:28:55
shuffle_start,19,2025-01-27 01:28:56
reducer_start,803,2025-01-27 01:29:01
reducer_end,471,2025-01-27 01:29:03
map_end,943,2025-01-27 01:29:08
map_end,247,2025-01-27 01:29:13
shuffle_end,40,2025-01-27 01:29:18
map_start,773,2025-01-27 01:29:23
shuffle_start,52,2025-01-27 01:29:25
map_start,949,2025-01-27 01:29:30
shuffle_start,70,2025-01-27 01:29:31
reducer_end,792,2025-01-27 01:29:32
map_end,992,2025-01-27 01:29:36
reducer_end,497,2025-01-27 01:29:37
reducer_end,501,2025-01-27 01:29:39
reducer_start,858,2025-01-27 01:29:40
map_end,610,2025-01-27 01:29:43
map_end,23,2025-01-27 01:29:45
map_start,401,2025-01-27 01:29:48
load_std,95,2025-01-27 01:29:49
reducer_end,977,2025-01-27 01:29:50
load_std,97,2025-01-27 01:29:51
shuffle_start,91,2025-01-27 01:29:52
load_std,33,2025-01-27 01:29:53
load_std,67,2025-01-27 01:29:57
shuffle_start,31,2025-01-27 01:30:00
map_start,707,2025-01-27 01:30:01
shuffle_end,34,2025-01-27 01:30:04
map_start,764,2025-01-27 01:30:05
map_end,156,2025-01-27 01:30:07
shuffle_start,85,2025-01-27 01:30:10
reducer_end,979,2025-01-27 01:30:15
map_start,790,2025-01-27 01:30:19
map_start,936,2025-01-27 01:30:20
map_end,906,2025-01-27 01:30:24
load_std,36,2025-01-27 01:30:25
reducer_start,720,2025-01-27 01:30:28
map_end,577,2025-01-27 01:30:31
load_std,7,2025-01-27 01:30:32
reducer_end,265,2025-01-27 01:30:33
reducer_start,699,2025-01-27 01:30:38
shuffle_end,92,2025-01-27 01:30:42
load_std,99,2025-01-27 01:30:44
map_start,66,2025-01-27 01:30:45
map_start,535,2025-01-27 01:30:46
reducer_start,41,2025-01-27 01:30:48
load_std,1,2025-01-27 01:30:49
shuffle_start,56,2025-01-27 01:30:50
map_end,606,2025-01-27 01:30:53
map_end,923,2025-01-27 01:30:58
load_std,21,2025-01-27 01:31:00
load_std,50,2025-01-27 01:31:05
load_std,97,2025-01-27 01:31:08
reducer_start,928,2025-01-27 01:31:12
map_end,372,2025-01-27 01:31:14
load_std,91,2025-01-27 01:31:19
load_std,33,2025-01-27 01:31:23
map_start,537,2025-01-27 01:31:25
shuffle_start,27,2025-01-27 01:31:28
shuffle_end,74,2025-01-27 01:31:32
reducer_end,187,2025-01-27 01:31:36
load_std,16,2025-01-27 01:31:41
reducer_start,914,2025-01-27 01:31:46
map_end,88,2025-01-27 01:31:48
load_std,35,2025-01-27 01:31:52
map_start,200,2025-01-27 01:31:57
map_start,976,2025-01-27 01:32:02
load_std,81,2025-01-27 01:32:05
reducer_end,985,2025-01-27 01:32:06
shuffle_start,27,2025-01-27 01:32:10
shuffle_start,29,2025-01-27 01:32:12
reducer_end,349,2025-01-27 01:32:14
reducer_start,176,2025-01-27 01:32:16
load_std,11,2025-01-27 01:32:17
shuffle_start,48,2025-01-27 01:32:20
reducer_start,243,2025-01-27 01:32:24
reducer_start,41,2025-01-27 01:32:25
map_start,26,2025-01-27 01:32:26
reducer_start,641,2025-01-27 01:32:27
map_start,776,2025-01-27 01:32:28
reducer_start,484,2025-01-27 01:32:29
map_start,329,2025-01-27 01:32:32
map_start,736,2025-01-27 01:32:33
load_std,71,2025-01-27 01:32:35
shuffle_start,50,2025-01-27 01:32:37
reducer_start,786,2025-01-27 01:32:42
load_std,14,2025-01-27 01:32:45
map_start,549,2025-01-27 01:32:47
map_start,853,2025-01-27 01:32:49
map_start,347,2025-01-27 01:32:54
shuffle_start,33,2025-01-27 01:32:57
reducer_end,134,2025-01-27 01:32:59
map_end,534,2025-01-27 01:33:00
shuffle_start,10,2025-01-27 01:33:03
shuffle_start,70,2025-01-27 01:33:05
reducer_end,465,2025-01-27 01:33:06
shuffle_start,86,2025-01-27 01:33:07
map_end,548,2025-01-27 01:33:09
reducer_start,592,2025-01-27 01:33:13
load_std,19,2025-01-27 01:33:17
reducer_end,111,2025-01-27 01:33:19
shuffle_start,43,2025-01-27 01:33:21
load_std,46,2025-01-27 01:33:25
reducer_start,521,2025-01-27 01:33:30
map_start,189,2025-01-27 01:33:35
map_end,541,2025-01-27 01:33:38
map_start,482,2025-01-27 01:33:42
shuffle_end,32,2025-01-27 01:33:47
map_end,484,2025-01-27 01:33:49
reducer_start,808,2025-01-27 01:33:52
reducer_end,607,2025-01-27 01:33:53
shuffle_start,62,2025-01-27 01:33:55
map_start,804,2025-01-27 01:33:58
shuffle_end,33,2025-01-27 01:34:00
load_std,81,2025-01-27 01:34:01
reducer_start,16,2025-01-27 01:34:04
shuffle_end,28,2025-01-27 01:34:07
reducer_end,214,2025-01-27 01:34:08
reducer_start,519,2025-01-27 01:34:10
reducer_start,712,2025-01-27 01:34:14
shuffle_start,91,2025-01-27 01:34:16
map_end,964,2025-01-27 01:34:18
shuffle_start,70,2025-01-27 01:34:20
load_std,2,2025-01-27 01:34:25
load_std,65,2025-01-27 01:34:30
reducer_end,188,2025-01-27 01:34:33
shuffle_end,81,2025-01-27 01:34:36
map_start,31,2025-01-27 01:34:39
map_start,370,2025-01-27 01:34:43
map_start,484,2025-01-27 01:34:46
map_start,379,2025-01-27 01:34:48
map_start,202,2025-01-27 01:34:53
map_start,77,2025-01-27 01:34:56
load_std,96,2025-01-27 01:34:59
map_end,874,2025-01-27 01:35:03
reducer_start,518,2025-01-27 01:35:06
map_end,329,2025-01-27 01:35:09
reducer_end,594,2025-01-27 01:35:14
reducer_start,338,2025-01-27 01:35:19
load_std,89,2025-01-27 01:35:24
map_end,385,2025-01-27 01:35:27
reducer_start,530,2025-01-27 01:35:30
map_start,453,2025-01-27 01:35:34
shuffle_end,33,2025-01-27 01:35:35
shuffle_start,99,2025-01-27 01:35:36
reducer_end,681,2025-01-27 01:35:37
shuffle_start,1,2025-01-27 01:35:41
reducer_end,779,2025-01-27 01:35:42
shuffle_end,19,2025-01-27 01:35:47
shuffle_start,10,2025-01-27 01:35:48
shuffle_start,77,2025-01-27 01:35:49
map_start,629,2025-01-27 01:35:50
shuffle_start,93,2025-01-27 01:35:52
map_end,450,2025-01-27 01:35:53
load_std,35,2025-01-27 01:35:57
load_std,31,2025-01-27 01:35:58
shuffle_end,100,2025-01-27 01:36:02
load_std,10,2025-01-27 01:36:07
reducer_start,402,2025-01-27 01:36:08
shuffle_end,75,2025-01-27 01:36:10
map_start,338,2025-01-27 01:36:11
shuffle_start,13,2025-01-27 01:36:13
map_start,339,2025-01-27 01:36:15
shuffle_start,51,2025-01-27 01:36:19
map_end,636,2025-01-27 01:36:22
shuffle_start,94,2025-01-27 01:36:26
map_start,12,2025-01-27 01:36:29
reducer_end,342,2025-01-27 01:36:34
map_start,945,2025-01-27 01:36:37
map_start,786,2025-01-27 01:36:39
map_start,622,2025-01-27 01:36:40
reducer_end,510,2025-01-27 01:36:41
shuffle_end,72,2025-01-27 01:36:45
map_end,356,2025-01-27 01:36:49
map_start,397,2025-01-27 01:36:53
reducer_start,81,2025-01-27 01:36:57
reducer_end,716,2025-01-27 01:37:02
map_start,563,2025-01-27 01:37:03
load_std,67,2025-01-27 01:37:07
shuffle_start,91,2025-01-27 01:37:11
shuffle_start,38,2025-01-27 01:37:13
shuffle_end,69,2025-01-27 01:37:14
load_std,80,2025-01-27 01:37:17
load_std,98,2025-01-27 01:37:20
reducer_start,679,2025-01-27 01:37:22
load_std,52,2025-01-27 01:37:23
map_start,97,2025-01-27 01:37:25
reducer_end,861,2025-01-27 01:37:29
map_start,339,2025-01-27 01:37:33
shuffle_start,56,2025-01-27 01:37:36
shuffle_start,68,2025-01-27 01:37:38
shuffle_start,90,2025-01-27 01:37:39
reducer_start,583,2025-01-27 01:37:41
map_start,115,2025-01-27 01:37:42
shuffle_start,80,2025-01-27 01:37:47
map_end,361,2025-01-27 01:37:52
shuffle_start,71,2025-01-27 01:37:56
map_end,571,2025-01-27 01:37:59
shuffle_end,21,2025-01-27 01:38:04
shuffle_start,42,2025-01-27 01:38:09
load_std,84,2025-01-27 01:38:14
shuffle_start,24,2025-01-27 01:38:18
map_start,707,2025-01-27 01:38:20
reducer_end,448,2025-01-27 01:38:25
reducer_end,942,2025-01-27 01:38:27
map_start,966,2025-01-27 01:38:29
map_end,711,2025-01-27 01:38:30
shuffle_start,58,2025-01-27 01:38:34
map_start,258,2025-01-27 01:38:37
reducer_end,417,2025-01-27 01:38:38
reducer_end,761,2025-01-27 01:38:39
map_end,780,2025-01-27 01:38:40
shuffle_start,86,2025-01-27 01:38:44
map_end,101,2025-01-27 01:38:46
load_std,23,2025-01-27 01:38:47
shuffle_start,80,2025-01-27 01:38:52
map_end,36,2025-01-27 01:38:57
reducer_start,288,2025-01-27 01:39:02
reducer_end,322,2025-01-27 01:39:04
map_end,14,2025-01-27 01:39:06
load_std,29,2025-01-27 01:39:11
map_start,335,2025-01-27 01:39:14
shuffle_end,37,2025-01-27 01:39:16
map_start,741,2025-01-27 01:39:20
shuffle_start,97,2025-01-27 01:39:25
map_end,101,2025-01-27 01:39:29
map_start,331,2025-01-27 01:39:30
shuffle_end,68,2025-01-27 01:39:32
shuffle_start,47,2025-01-27 01:39:37
reducer_start,392,2025-01-27 01:39:42
load_std,89,2025-01-27 01:39:43
reducer_end,733,2025-01-27 01:39:44
map_start,579,2025-01-27 01:39:45
map_start,965,2025-01-27 01:39:50
reducer_start,182,2025-01-27 01:39:54
reducer_end,300,2025-01-27 01:39:59
map_end,432,2025-01-27 01:40:03
reducer_start,217,2025-01-27 01:40:07
load_std,22,2025-01-27 01:40:12
reducer_start,99,2025-01-27 01:40:16
reducer_end,425,2025-01-27 01:40:18
shuffle_start,8,2025-01-27 01:40:21
map_start,826,2025-01-27 01:40:24
map_start,443,2025-01-27 01:40:28
reducer_end,800,2025-01-27 01:40:31
reducer_end,34,2025-01-27 01:40:33
load_std,83,2025-01-27 01:40:36
load_std,91,2025-01-27 01:40:41
reducer_start,5,2025-01-27 01:40:45
map_end,620,2025-01-27 01:40:47
map_end,712,2025-01-27 01:40:49
shuffle_end,70,2025-01-27 01:40:51
load_std,20,2025-01-27 01:40:56
reducer_end,153,2025-01-27 01:40:57
map_start,253,2025-01-27 01:41:00
map_end,539,2025-01-27 01:41:02
map_end,438,2025-01-27 01:41:05
reducer_start,204,2025-01-27 01:41:08
reducer_start,229,2025-01-27 01:41:10
shuffle_start,17,2025-01-27 01:41:13
map_start,478,2025-01-27 01:41:14
shuffle_end,18,2025-01-27 01:41:19
map_end,380,2025-01-27 01:41:21
shuffle_end,11,2025-01-27 01:41:22
map_start,207,2025-01-27 01:41:23
shuffle_start,56,2025-01-27 01:41:28
map_end,786,2025-01-27 01:41:29
shuffle_start,15,2025-01-27 01:41:34
load_std,13,2025-01-27 01:41:39
shuffle_end,65,2025-01-27 01:41:40
shuffle_end,34,2025-01-27 01:41:45
reducer_start,547,2025-01-27 01:41:49
map_end,5,2025-01-27 01:41:53
shuffle_end,43,2025-01-27 01:41:57
shuffle_start,88,2025-01-27 01:41:59
reducer_start,842,2025-01-27 01:42:00
reducer_end,46,2025-01-27 01:42:02
map_end,37,2025-01-27 01:42:06
reducer_end,489,2025-01-27 01:42:11
map_start,407,2025-01-27 01:42:16
reducer_start,814,2025-01-27 01:42:18
shuffle_end,58,2025-01-27 01:42:20
map_start,510,2025-01-27 01:42:22
map_end,262,2025-01-27 01:42:23
map_end,350,2025-01-27 01:42:27
shuffle_end,34,2025-01-27 01:42:28
load_std,57,2025-01-27 01:42:31
shuffle_end,72,2025-01-27 01:42:34
shuffle_start,85,2025-01-27 01:42:35
map_start,318,2025-01-27 01:42:40
reducer_start,732,2025-01-27 01:42:42
reducer_start,954,2025-01-27 01:42:44
load_std,100,2025-01-27 01:42:45
reducer_start,415,2025-01-27 01:42:46
reducer_end,334,2025-01-27 01:42:51
shuffle_start,77,2025-01-27 01:42:52
shuffle_end,97,2025-01-27 01:42:53
load_std,66,2025-01-27 01:42:54
map_start,862,2025-01-27 01:42:55
map_start,382,2025-01-27 01:43:00
load_std,53,2025-01-27 01:43:05
reducer_end,192,2025-01-27 01:43:08
reducer_start,872,2025-01-27 01:43:12
reducer_end,794,2025-01-27 01:43:15
map_start,449,2025-01-27 01:43:20
map_end,581,2025-01-27 01:43:25
reducer_end,280,2025-01-27 01:43:29
shuffle_start,83,2025-01-27 01:43:30
map_end,349,2025-01-27 01:43:31
reducer_end,799,2025-01-27 01:43:35
reducer_start,829,2025-01-27 01:43:36
reducer_start,98,2025-01-27 01:43:41
load_std,57,2025-01-27 01:43:45
shuffle_start,97,2025-01-27 01:43:49
reducer_start,992,2025-01-27 01:43:53
reducer_start,502,2025-01-27 01:43:55
shuffle_start,82,2025-01-27 01:43:59
shuffle_end,29,2025-01-27 01:44:04
reducer_end,326,2025-01-27 01:44:09
reducer_start,838,2025-01-27 01:44:10
shuffle_end,55,2025-01-27 01:44:15
shuffle_start,37,2025-01-27 01:44:16
map_start,991,2025-01-27 01:44:17
map_start,86,2025-01-27 01:44:21
reducer_end,763,2025-01-27 01:44:22
shuffle_end,23,2025-01-27 01:44:27
map_start,685,2025-01-27 01:44:31
shuffle_start,7,2025-01-27 01:44:36
reducer_start,766,2025-01-27 01:44:41
map_start,316,2025-01-27 01:44:43
reducer_end,80,2025-01-27 01:44:47
map_end,495,2025-01-27 01:44:52
map_end,493,2025-01-27 01:44:55
shuffle_end,59,2025-01-27 01:44:59
shuffle_end,46,2025-01-27 01:45:01
map_start,834,2025-01-27 01:45:04
shuffle_start,10,2025-01-27 01:45:09
reducer_start,908,2025-01-27 01:45:11
shuffle_end,89,2025-01-27 01:45:14
map_end,283,2025-01-27 01:45:18
shuffle_start,95,2025-01-27 01:45:19
reducer_start,698,2025-01-27 01:45:22
reducer_start,89,2025-01-27 01:45:25
shuffle_end,95,2025-01-27 01:45:30
reducer_start,825,2025-01-27 01:45:34
reducer_end,533,2025-01-27 01:45:35
map_end,655,2025-01-27 01:45:40
map_start,917,2025-01-27 01:45:41
load_std,9,2025-01-27 01:45:45
shuffle_start,19,2025-01-27 01:45:50
map_start,120,2025-01-27 01:45:51
shuffle_end,18,2025-01-27 01:45:56
reducer_start,828,2025-01-27 01:45:58
reducer_start,342,2025-01-27 01:46:00
shuffle_start,20,2025-01-27 01:46:03
reducer_end,702,2025-01-27 01:46:04
map_start,276,2025-01-27 01:46:08
reducer_start,356,2025-01-27 01:46:09
shuffle_start,27,2025-01-27 01:46:12
shuffle_end,29,2025-01-27 01:46:13
reducer_end,676,2025-01-27 01:46:18
map_start,864,2025-01-27 01:46:20
map_end,341,2025-01-27 01:46:21
load_std,30,2025-01-27 01:46:23
shuffle_start,23,2025-01-27 01:46:28
load_std,12,2025-01-27 01:46:29
map_end,517,2025-01-27 01:46:34
map_end,605,2025-01-27 01:46:35
