type,value,timestamp
c,61,2024-12-13 00:29:43
c,692,2024-12-13 00:29:44
b,722,2024-12-13 00:29:45
b,707,2024-12-13 00:29:46
b,932,2024-12-13 00:29:47
a,522,2024-12-13 00:29:48
c,345,2024-12-13 00:29:49
b,8,2024-12-13 00:29:50
b,244,2024-12-13 00:29:51
c,519,2024-12-13 00:29:52
b,600,2024-12-13 00:29:53
b,895,2024-12-13 00:29:54
c,372,2024-12-13 00:29:55
c,361,2024-12-13 00:29:56
b,731,2024-12-13 00:29:57
c,936,2024-12-13 00:29:58
a,180,2024-12-13 00:29:59
c,719,2024-12-13 00:30:00
b,592,2024-12-13 00:30:01
c,477,2024-12-13 00:30:02
a,722,2024-12-13 00:30:03
a,749,2024-12-13 00:30:04
a,560,2024-12-13 00:30:05
b,699,2024-12-13 00:30:06
c,325,2024-12-13 00:30:07
c,295,2024-12-13 00:30:08
c,449,2024-12-13 00:30:09
b,22,2024-12-13 00:30:10
a,684,2024-12-13 00:30:11
c,763,2024-12-13 00:30:12
b,526,2024-12-13 00:30:13
b,681,2024-12-13 00:30:14
c,768,2024-12-13 00:30:15
a,872,2024-12-13 00:30:16
a,69,2024-12-13 00:30:17
b,863,2024-12-13 00:30:18
c,459,2024-12-13 00:30:19
c,148,2024-12-13 00:30:20
c,686,2024-12-13 00:30:21
c,773,2024-12-13 00:30:22
a,508,2024-12-13 00:30:23
c,747,2024-12-13 00:30:24
c,244,2024-12-13 00:30:25
a,733,2024-12-13 00:30:26
a,628,2024-12-13 00:30:27
c,257,2024-12-13 00:30:28
c,86,2024-12-13 00:30:29
b,564,2024-12-13 00:30:30
b,980,2024-12-13 00:30:31
a,898,2024-12-13 00:30:32
c,89,2024-12-13 00:30:33
a,877,2024-12-13 00:30:34
a,763,2024-12-13 00:30:35
a,357,2024-12-13 00:30:36
c,574,2024-12-13 00:30:37
b,882,2024-12-13 00:30:38
c,512,2024-12-13 00:30:39
a,681,2024-12-13 00:30:40
a,145,2024-12-13 00:30:41
b,135,2024-12-13 00:30:42
a,429,2024-12-13 00:30:43
b,949,2024-12-13 00:30:44
b,940,2024-12-13 00:30:45
a,57,2024-12-13 00:30:46
b,99,2024-12-13 00:30:47
a,697,2024-12-13 00:30:48
b,369,2024-12-13 00:30:49
a,429,2024-12-13 00:30:50
a,239,2024-12-13 00:30:51
a,897,2024-12-13 00:30:52
b,514,2024-12-13 00:30:53
a,570,2024-12-13 00:30:54
c,233,2024-12-13 00:30:55
a,4,2024-12-13 00:30:56
c,562,2024-12-13 00:30:57
a,124,2024-12-13 00:30:58
a,689,2024-12-13 00:30:59
b,499,2024-12-13 00:31:00
a,928,2024-12-13 00:31:01
a,623,2024-12-13 00:31:02
a,328,2024-12-13 00:31:03
c,623,2024-12-13 00:31:04
b,726,2024-12-13 00:31:05
c,323,2024-12-13 00:31:06
b,426,2024-12-13 00:31:07
b,620,2024-12-13 00:31:08
a,841,2024-12-13 00:31:09
c,761,2024-12-13 00:31:10
c,346,2024-12-13 00:31:11
c,97,2024-12-13 00:31:12
a,420,2024-12-13 00:31:13
b,302,2024-12-13 00:31:14
a,674,2024-12-13 00:31:15
c,374,2024-12-13 00:31:16
c,729,2024-12-13 00:31:17
c,253,2024-12-13 00:31:18
c,795,2024-12-13 00:31:19
b,339,2024-12-13 00:31:20
a,439,2024-12-13 00:31:21
b,135,2024-12-13 00:31:22
b,399,2024-12-13 00:31:23
c,647,2024-12-13 00:31:24
b,243,2024-12-13 00:31:25
c,443,2024-12-13 00:31:26
b,799,2024-12-13 00:31:27
a,493,2024-12-13 00:31:28
c,536,2024-12-13 00:31:29
a,575,2024-12-13 00:31:30
c,236,2024-12-13 00:31:31
c,565,2024-12-13 00:31:32
b,26,2024-12-13 00:31:33
a,620,2024-12-13 00:31:34
b,530,2024-12-13 00:31:35
a,15,2024-12-13 00:31:36
c,326,2024-12-13 00:31:37
a,922,2024-12-13 00:31:38
b,746,2024-12-13 00:31:39
b,258,2024-12-13 00:31:40
b,224,2024-12-13 00:31:41
a,99,2024-12-13 00:31:42
b,907,2024-12-13 00:31:43
c,306,2024-12-13 00:31:44
c,340,2024-12-13 00:31:45
a,856,2024-12-13 00:31:46
b,744,2024-12-13 00:31:47
c,146,2024-12-13 00:31:48
a,207,2024-12-13 00:31:49
b,556,2024-12-13 00:31:50
b,109,2024-12-13 00:31:51
b,615,2024-12-13 00:31:52
b,710,2024-12-13 00:31:53
a,914,2024-12-13 00:31:54
c,791,2024-12-13 00:31:55
a,632,2024-12-13 00:31:56
b,818,2024-12-13 00:31:57
a,195,2024-12-13 00:31:58
a,963,2024-12-13 00:31:59
b,54,2024-12-13 00:32:00
a,272,2024-12-13 00:32:01
a,124,2024-12-13 00:32:02
b,320,2024-12-13 00:32:03
b,1000,2024-12-13 00:32:04
c,98,2024-12-13 00:32:05
b,572,2024-12-13 00:32:06
c,632,2024-12-13 00:32:07
c,139,2024-12-13 00:32:08
c,412,2024-12-13 00:32:09
b,698,2024-12-13 00:32:10
c,896,2024-12-13 00:32:11
c,397,2024-12-13 00:32:12
a,203,2024-12-13 00:32:13
b,557,2024-12-13 00:32:14
b,938,2024-12-13 00:32:15
a,607,2024-12-13 00:32:16
a,925,2024-12-13 00:32:17
c,588,2024-12-13 00:32:18
b,116,2024-12-13 00:32:19
a,741,2024-12-13 00:32:20
b,32,2024-12-13 00:32:21
b,813,2024-12-13 00:32:22
b,534,2024-12-13 00:32:23
c,791,2024-12-13 00:32:24
c,979,2024-12-13 00:32:25
a,71,2024-12-13 00:32:26
c,752,2024-12-13 00:32:27
c,742,2024-12-13 00:32:28
b,156,2024-12-13 00:32:29
a,936,2024-12-13 00:32:30
c,659,2024-12-13 00:32:31
b,625,2024-12-13 00:32:32
c,218,2024-12-13 00:32:33
a,548,2024-12-13 00:32:34
a,139,2024-12-13 00:32:35
b,696,2024-12-13 00:32:36
b,508,2024-12-13 00:32:37
c,718,2024-12-13 00:32:38
c,781,2024-12-13 00:32:39
a,237,2024-12-13 00:32:40
c,228,2024-12-13 00:32:41
c,558,2024-12-13 00:32:42
c,923,2024-12-13 00:32:43
a,49,2024-12-13 00:32:44
c,492,2024-12-13 00:32:45
c,47,2024-12-13 00:32:46
a,155,2024-12-13 00:32:47
a,976,2024-12-13 00:32:48
b,64,2024-12-13 00:32:49
b,993,2024-12-13 00:32:50
b,103,2024-12-13 00:32:51
c,891,2024-12-13 00:32:52
b,381,2024-12-13 00:32:53
c,738,2024-12-13 00:32:54
a,53,2024-12-13 00:32:55
a,407,2024-12-13 00:32:56
b,692,2024-12-13 00:32:57
b,814,2024-12-13 00:32:58
b,967,2024-12-13 00:32:59
c,547,2024-12-13 00:33:00
b,625,2024-12-13 00:33:01
c,357,2024-12-13 00:33:02
a,105,2024-12-13 00:33:03
a,583,2024-12-13 00:33:04
c,933,2024-12-13 00:33:05
b,352,2024-12-13 00:33:06
c,857,2024-12-13 00:33:07
c,927,2024-12-13 00:33:08
c,276,2024-12-13 00:33:09
c,719,2024-12-13 00:33:10
a,574,2024-12-13 00:33:11
b,952,2024-12-13 00:33:12
c,575,2024-12-13 00:33:13
a,860,2024-12-13 00:33:14
c,976,2024-12-13 00:33:15
b,737,2024-12-13 00:33:16
b,108,2024-12-13 00:33:17
a,887,2024-12-13 00:33:18
a,716,2024-12-13 00:33:19
b,185,2024-12-13 00:33:20
a,382,2024-12-13 00:33:21
c,178,2024-12-13 00:33:22
b,287,2024-12-13 00:33:23
c,883,2024-12-13 00:33:24
b,561,2024-12-13 00:33:25
c,29,2024-12-13 00:33:26
c,376,2024-12-13 00:33:27
a,902,2024-12-13 00:33:28
a,404,2024-12-13 00:33:29
a,101,2024-12-13 00:33:30
c,225,2024-12-13 00:33:31
b,208,2024-12-13 00:33:32
a,569,2024-12-13 00:33:33
b,795,2024-12-13 00:33:34
c,326,2024-12-13 00:33:35
b,246,2024-12-13 00:33:36
b,102,2024-12-13 00:33:37
b,764,2024-12-13 00:33:38
a,117,2024-12-13 00:33:39
a,513,2024-12-13 00:33:40
c,533,2024-12-13 00:33:41
c,495,2024-12-13 00:33:42
a,824,2024-12-13 00:33:43
c,658,2024-12-13 00:33:44
b,34,2024-12-13 00:33:45
c,312,2024-12-13 00:33:46
a,51,2024-12-13 00:33:47
c,417,2024-12-13 00:33:48
a,305,2024-12-13 00:33:49
c,64,2024-12-13 00:33:50
b,935,2024-12-13 00:33:51
a,344,2024-12-13 00:33:52
b,909,2024-12-13 00:33:53
c,626,2024-12-13 00:33:54
c,273,2024-12-13 00:33:55
b,817,2024-12-13 00:33:56
b,683,2024-12-13 00:33:57
b,752,2024-12-13 00:33:58
a,147,2024-12-13 00:33:59
c,80,2024-12-13 00:34:00
c,548,2024-12-13 00:34:01
a,451,2024-12-13 00:34:02
c,361,2024-12-13 00:34:03
c,376,2024-12-13 00:34:04
b,273,2024-12-13 00:34:05
a,652,2024-12-13 00:34:06
a,682,2024-12-13 00:34:07
c,968,2024-12-13 00:34:08
a,996,2024-12-13 00:34:09
b,743,2024-12-13 00:34:10
a,604,2024-12-13 00:34:11
c,275,2024-12-13 00:34:12
b,151,2024-12-13 00:34:13
b,852,2024-12-13 00:34:14
a,279,2024-12-13 00:34:15
b,678,2024-12-13 00:34:16
c,11,2024-12-13 00:34:17
a,883,2024-12-13 00:34:18
a,168,2024-12-13 00:34:19
c,656,2024-12-13 00:34:20
c,784,2024-12-13 00:34:21
a,397,2024-12-13 00:34:22
b,436,2024-12-13 00:34:23
b,743,2024-12-13 00:34:24
b,994,2024-12-13 00:34:25
c,86,2024-12-13 00:34:26
b,495,2024-12-13 00:34:27
b,800,2024-12-13 00:34:28
a,784,2024-12-13 00:34:29
a,183,2024-12-13 00:34:30
a,74,2024-12-13 00:34:31
c,174,2024-12-13 00:34:32
b,684,2024-12-13 00:34:33
c,24,2024-12-13 00:34:34
a,252,2024-12-13 00:34:35
b,16,2024-12-13 00:34:36
b,746,2024-12-13 00:34:37
a,905,2024-12-13 00:34:38
b,633,2024-12-13 00:34:39
a,95,2024-12-13 00:34:40
a,434,2024-12-13 00:34:41
a,70,2024-12-13 00:34:42
c,773,2024-12-13 00:34:43
c,743,2024-12-13 00:34:44
b,482,2024-12-13 00:34:45
a,844,2024-12-13 00:34:46
b,884,2024-12-13 00:34:47
b,725,2024-12-13 00:34:48
a,261,2024-12-13 00:34:49
b,98,2024-12-13 00:34:50
c,223,2024-12-13 00:34:51
c,393,2024-12-13 00:34:52
a,19,2024-12-13 00:34:53
c,832,2024-12-13 00:34:54
c,601,2024-12-13 00:34:55
b,352,2024-12-13 00:34:56
a,932,2024-12-13 00:34:57
b,65,2024-12-13 00:34:58
a,515,2024-12-13 00:34:59
c,628,2024-12-13 00:35:00
b,998,2024-12-13 00:35:01
b,963,2024-12-13 00:35:02
b,865,2024-12-13 00:35:03
c,999,2024-12-13 00:35:04
c,369,2024-12-13 00:35:05
a,112,2024-12-13 00:35:06
b,486,2024-12-13 00:35:07
a,900,2024-12-13 00:35:08
a,686,2024-12-13 00:35:09
b,47,2024-12-13 00:35:10
b,388,2024-12-13 00:35:11
c,467,2024-12-13 00:35:12
b,105,2024-12-13 00:35:13
b,784,2024-12-13 00:35:14
b,786,2024-12-13 00:35:15
b,633,2024-12-13 00:35:16
b,293,2024-12-13 00:35:17
a,714,2024-12-13 00:35:18
c,857,2024-12-13 00:35:19
a,109,2024-12-13 00:35:20
b,846,2024-12-13 00:35:21
c,995,2024-12-13 00:35:22
b,553,2024-12-13 00:35:23
a,406,2024-12-13 00:35:24
c,180,2024-12-13 00:35:25
b,468,2024-12-13 00:35:26
a,185,2024-12-13 00:35:27
a,512,2024-12-13 00:35:28
b,679,2024-12-13 00:35:29
a,989,2024-12-13 00:35:30
a,368,2024-12-13 00:35:31
a,10,2024-12-13 00:35:32
c,880,2024-12-13 00:35:33
a,505,2024-12-13 00:35:34
a,961,2024-12-13 00:35:35
c,754,2024-12-13 00:35:36
c,420,2024-12-13 00:35:37
c,626,2024-12-13 00:35:38
c,586,2024-12-13 00:35:39
c,158,2024-12-13 00:35:40
a,885,2024-12-13 00:35:41
b,560,2024-12-13 00:35:42
a,316,2024-12-13 00:35:43
c,858,2024-12-13 00:35:44
a,904,2024-12-13 00:35:45
a,902,2024-12-13 00:35:46
b,591,2024-12-13 00:35:47
a,187,2024-12-13 00:35:48
b,193,2024-12-13 00:35:49
a,18,2024-12-13 00:35:50
b,921,2024-12-13 00:35:51
c,418,2024-12-13 00:35:52
a,339,2024-12-13 00:35:53
c,487,2024-12-13 00:35:54
a,373,2024-12-13 00:35:55
b,613,2024-12-13 00:35:56
c,869,2024-12-13 00:35:57
c,43,2024-12-13 00:35:58
b,340,2024-12-13 00:35:59
a,369,2024-12-13 00:36:00
b,201,2024-12-13 00:36:01
c,278,2024-12-13 00:36:02
c,294,2024-12-13 00:36:03
c,196,2024-12-13 00:36:04
a,293,2024-12-13 00:36:05
b,933,2024-12-13 00:36:06
a,819,2024-12-13 00:36:07
a,683,2024-12-13 00:36:08
c,688,2024-12-13 00:36:09
c,221,2024-12-13 00:36:10
c,431,2024-12-13 00:36:11
a,678,2024-12-13 00:36:12
a,227,2024-12-13 00:36:13
a,834,2024-12-13 00:36:14
c,43,2024-12-13 00:36:15
b,948,2024-12-13 00:36:16
a,486,2024-12-13 00:36:17
a,255,2024-12-13 00:36:18
c,380,2024-12-13 00:36:19
b,720,2024-12-13 00:36:20
c,50,2024-12-13 00:36:21
c,668,2024-12-13 00:36:22
a,48,2024-12-13 00:36:23
c,641,2024-12-13 00:36:24
b,836,2024-12-13 00:36:25
b,202,2024-12-13 00:36:26
a,555,2024-12-13 00:36:27
c,535,2024-12-13 00:36:28
c,185,2024-12-13 00:36:29
b,829,2024-12-13 00:36:30
b,799,2024-12-13 00:36:31
a,475,2024-12-13 00:36:32
a,475,2024-12-13 00:36:33
b,832,2024-12-13 00:36:34
a,852,2024-12-13 00:36:35
b,55,2024-12-13 00:36:36
b,567,2024-12-13 00:36:37
c,169,2024-12-13 00:36:38
b,491,2024-12-13 00:36:39
c,188,2024-12-13 00:36:40
b,543,2024-12-13 00:36:41
a,818,2024-12-13 00:36:42
c,345,2024-12-13 00:36:43
b,115,2024-12-13 00:36:44
a,901,2024-12-13 00:36:45
c,727,2024-12-13 00:36:46
b,400,2024-12-13 00:36:47
b,142,2024-12-13 00:36:48
b,58,2024-12-13 00:36:49
a,13,2024-12-13 00:36:50
c,315,2024-12-13 00:36:51
b,983,2024-12-13 00:36:52
c,342,2024-12-13 00:36:53
b,842,2024-12-13 00:36:54
a,379,2024-12-13 00:36:55
b,742,2024-12-13 00:36:56
a,414,2024-12-13 00:36:57
a,802,2024-12-13 00:36:58
b,58,2024-12-13 00:36:59
c,979,2024-12-13 00:37:00
a,803,2024-12-13 00:37:01
b,905,2024-12-13 00:37:02
c,447,2024-12-13 00:37:03
c,329,2024-12-13 00:37:04
b,429,2024-12-13 00:37:05
a,522,2024-12-13 00:37:06
c,851,2024-12-13 00:37:07
b,979,2024-12-13 00:37:08
b,611,2024-12-13 00:37:09
c,414,2024-12-13 00:37:10
a,656,2024-12-13 00:37:11
b,526,2024-12-13 00:37:12
c,218,2024-12-13 00:37:13
b,683,2024-12-13 00:37:14
c,830,2024-12-13 00:37:15
b,664,2024-12-13 00:37:16
c,345,2024-12-13 00:37:17
b,249,2024-12-13 00:37:18
a,940,2024-12-13 00:37:19
a,953,2024-12-13 00:37:20
c,314,2024-12-13 00:37:21
b,374,2024-12-13 00:37:22
c,731,2024-12-13 00:37:23
a,952,2024-12-13 00:37:24
a,894,2024-12-13 00:37:25
a,409,2024-12-13 00:37:26
a,537,2024-12-13 00:37:27
b,501,2024-12-13 00:37:28
c,992,2024-12-13 00:37:29
a,984,2024-12-13 00:37:30
a,500,2024-12-13 00:37:31
a,361,2024-12-13 00:37:32
a,164,2024-12-13 00:37:33
c,638,2024-12-13 00:37:34
c,787,2024-12-13 00:37:35
a,586,2024-12-13 00:37:36
c,52,2024-12-13 00:37:37
c,474,2024-12-13 00:37:38
b,987,2024-12-13 00:37:39
a,801,2024-12-13 00:37:40
b,547,2024-12-13 00:37:41
a,587,2024-12-13 00:37:42
c,189,2024-12-13 00:37:43
c,872,2024-12-13 00:37:44
a,807,2024-12-13 00:37:45
c,365,2024-12-13 00:37:46
c,655,2024-12-13 00:37:47
a,936,2024-12-13 00:37:48
a,974,2024-12-13 00:37:49
c,149,2024-12-13 00:37:50
a,539,2024-12-13 00:37:51
c,796,2024-12-13 00:37:52
b,131,2024-12-13 00:37:53
a,68,2024-12-13 00:37:54
a,17,2024-12-13 00:37:55
a,852,2024-12-13 00:37:56
b,308,2024-12-13 00:37:57
a,916,2024-12-13 00:37:58
b,621,2024-12-13 00:37:59
c,844,2024-12-13 00:38:00
b,479,2024-12-13 00:38:01
b,859,2024-12-13 00:38:02
c,702,2024-12-13 00:38:03
a,256,2024-12-13 00:38:04
b,419,2024-12-13 00:38:05
c,698,2024-12-13 00:38:06
a,774,2024-12-13 00:38:07
a,437,2024-12-13 00:38:08
b,357,2024-12-13 00:38:09
b,275,2024-12-13 00:38:10
a,642,2024-12-13 00:38:11
a,799,2024-12-13 00:38:12
a,349,2024-12-13 00:38:13
b,316,2024-12-13 00:38:14
b,231,2024-12-13 00:38:15
b,57,2024-12-13 00:38:16
c,793,2024-12-13 00:38:17
b,686,2024-12-13 00:38:18
b,11,2024-12-13 00:38:19
c,68,2024-12-13 00:38:20
c,433,2024-12-13 00:38:21
c,194,2024-12-13 00:38:22
b,310,2024-12-13 00:38:23
b,721,2024-12-13 00:38:24
c,2,2024-12-13 00:38:25
c,217,2024-12-13 00:38:26
a,169,2024-12-13 00:38:27
a,990,2024-12-13 00:38:28
a,259,2024-12-13 00:38:29
c,798,2024-12-13 00:38:30
b,807,2024-12-13 00:38:31
a,642,2024-12-13 00:38:32
a,150,2024-12-13 00:38:33
c,379,2024-12-13 00:38:34
a,838,2024-12-13 00:38:35
a,49,2024-12-13 00:38:36
a,763,2024-12-13 00:38:37
a,117,2024-12-13 00:38:38
a,297,2024-12-13 00:38:39
b,174,2024-12-13 00:38:40
b,279,2024-12-13 00:38:41
c,900,2024-12-13 00:38:42
a,183,2024-12-13 00:38:43
a,921,2024-12-13 00:38:44
a,634,2024-12-13 00:38:45
b,212,2024-12-13 00:38:46
a,853,2024-12-13 00:38:47
c,272,2024-12-13 00:38:48
c,228,2024-12-13 00:38:49
c,420,2024-12-13 00:38:50
a,997,2024-12-13 00:38:51
c,72,2024-12-13 00:38:52
a,779,2024-12-13 00:38:53
c,683,2024-12-13 00:38:54
c,225,2024-12-13 00:38:55
a,641,2024-12-13 00:38:56
a,153,2024-12-13 00:38:57
c,680,2024-12-13 00:38:58
c,95,2024-12-13 00:38:59
c,625,2024-12-13 00:39:00
b,400,2024-12-13 00:39:01
a,786,2024-12-13 00:39:02
a,925,2024-12-13 00:39:03
c,89,2024-12-13 00:39:04
b,634,2024-12-13 00:39:05
a,998,2024-12-13 00:39:06
c,722,2024-12-13 00:39:07
a,600,2024-12-13 00:39:08
b,966,2024-12-13 00:39:09
b,595,2024-12-13 00:39:10
c,795,2024-12-13 00:39:11
b,861,2024-12-13 00:39:12
b,863,2024-12-13 00:39:13
c,394,2024-12-13 00:39:14
b,493,2024-12-13 00:39:15
b,684,2024-12-13 00:39:16
c,993,2024-12-13 00:39:17
a,414,2024-12-13 00:39:18
c,7,2024-12-13 00:39:19
c,23,2024-12-13 00:39:20
c,476,2024-12-13 00:39:21
a,675,2024-12-13 00:39:22
c,757,2024-12-13 00:39:23
c,676,2024-12-13 00:39:24
c,706,2024-12-13 00:39:25
c,37,2024-12-13 00:39:26
a,626,2024-12-13 00:39:27
b,61,2024-12-13 00:39:28
a,880,2024-12-13 00:39:29
a,291,2024-12-13 00:39:30
c,185,2024-12-13 00:39:31
a,695,2024-12-13 00:39:32
c,740,2024-12-13 00:39:33
b,41,2024-12-13 00:39:34
c,941,2024-12-13 00:39:35
c,783,2024-12-13 00:39:36
a,593,2024-12-13 00:39:37
b,577,2024-12-13 00:39:38
b,814,2024-12-13 00:39:39
a,815,2024-12-13 00:39:40
b,143,2024-12-13 00:39:41
c,923,2024-12-13 00:39:42
c,119,2024-12-13 00:39:43
b,586,2024-12-13 00:39:44
b,794,2024-12-13 00:39:45
a,167,2024-12-13 00:39:46
c,950,2024-12-13 00:39:47
b,665,2024-12-13 00:39:48
c,45,2024-12-13 00:39:49
c,540,2024-12-13 00:39:50
b,651,2024-12-13 00:39:51
c,707,2024-12-13 00:39:52
a,663,2024-12-13 00:39:53
c,860,2024-12-13 00:39:54
c,101,2024-12-13 00:39:55
b,790,2024-12-13 00:39:56
b,86,2024-12-13 00:39:57
a,803,2024-12-13 00:39:58
b,541,2024-12-13 00:39:59
b,975,2024-12-13 00:40:00
a,234,2024-12-13 00:40:01
a,353,2024-12-13 00:40:02
b,562,2024-12-13 00:40:03
a,272,2024-12-13 00:40:04
b,821,2024-12-13 00:40:05
a,720,2024-12-13 00:40:06
b,257,2024-12-13 00:40:07
c,949,2024-12-13 00:40:08
b,848,2024-12-13 00:40:09
c,783,2024-12-13 00:40:10
a,689,2024-12-13 00:40:11
a,532,2024-12-13 00:40:12
c,131,2024-12-13 00:40:13
a,300,2024-12-13 00:40:14
c,379,2024-12-13 00:40:15
b,558,2024-12-13 00:40:16
a,870,2024-12-13 00:40:17
c,571,2024-12-13 00:40:18
b,98,2024-12-13 00:40:19
a,418,2024-12-13 00:40:20
a,449,2024-12-13 00:40:21
b,144,2024-12-13 00:40:22
b,200,2024-12-13 00:40:23
b,303,2024-12-13 00:40:24
b,506,2024-12-13 00:40:25
c,615,2024-12-13 00:40:26
a,604,2024-12-13 00:40:27
c,506,2024-12-13 00:40:28
c,16,2024-12-13 00:40:29
a,143,2024-12-13 00:40:30
c,235,2024-12-13 00:40:31
a,66,2024-12-13 00:40:32
c,807,2024-12-13 00:40:33
a,790,2024-12-13 00:40:34
b,950,2024-12-13 00:40:35
b,933,2024-12-13 00:40:36
b,461,2024-12-13 00:40:37
c,938,2024-12-13 00:40:38
a,572,2024-12-13 00:40:39
a,158,2024-12-13 00:40:40
a,466,2024-12-13 00:40:41
b,640,2024-12-13 00:40:42
c,465,2024-12-13 00:40:43
c,277,2024-12-13 00:40:44
b,295,2024-12-13 00:40:45
a,358,2024-12-13 00:40:46
b,781,2024-12-13 00:40:47
c,728,2024-12-13 00:40:48
b,481,2024-12-13 00:40:49
c,83,2024-12-13 00:40:50
c,408,2024-12-13 00:40:51
a,763,2024-12-13 00:40:52
a,456,2024-12-13 00:40:53
b,948,2024-12-13 00:40:54
c,765,2024-12-13 00:40:55
b,955,2024-12-13 00:40:56
c,717,2024-12-13 00:40:57
c,727,2024-12-13 00:40:58
a,672,2024-12-13 00:40:59
b,348,2024-12-13 00:41:00
a,607,2024-12-13 00:41:01
c,672,2024-12-13 00:41:02
b,940,2024-12-13 00:41:03
a,612,2024-12-13 00:41:04
b,556,2024-12-13 00:41:05
a,465,2024-12-13 00:41:06
a,41,2024-12-13 00:41:07
c,807,2024-12-13 00:41:08
c,400,2024-12-13 00:41:09
a,244,2024-12-13 00:41:10
c,212,2024-12-13 00:41:11
b,224,2024-12-13 00:41:12
c,530,2024-12-13 00:41:13
c,536,2024-12-13 00:41:14
a,819,2024-12-13 00:41:15
a,415,2024-12-13 00:41:16
b,727,2024-12-13 00:41:17
a,313,2024-12-13 00:41:18
c,376,2024-12-13 00:41:19
c,657,2024-12-13 00:41:20
a,728,2024-12-13 00:41:21
a,963,2024-12-13 00:41:22
b,224,2024-12-13 00:41:23
c,611,2024-12-13 00:41:24
a,979,2024-12-13 00:41:25
c,94,2024-12-13 00:41:26
b,628,2024-12-13 00:41:27
c,569,2024-12-13 00:41:28
a,929,2024-12-13 00:41:29
a,895,2024-12-13 00:41:30
a,708,2024-12-13 00:41:31
b,450,2024-12-13 00:41:32
b,61,2024-12-13 00:41:33
c,944,2024-12-13 00:41:34
b,965,2024-12-13 00:41:35
a,40,2024-12-13 00:41:36
b,304,2024-12-13 00:41:37
b,836,2024-12-13 00:41:38
a,279,2024-12-13 00:41:39
c,171,2024-12-13 00:41:40
b,161,2024-12-13 00:41:41
c,988,2024-12-13 00:41:42
b,1000,2024-12-13 00:41:43
b,73,2024-12-13 00:41:44
b,358,2024-12-13 00:41:45
c,301,2024-12-13 00:41:46
b,912,2024-12-13 00:41:47
b,944,2024-12-13 00:41:48
a,327,2024-12-13 00:41:49
b,247,2024-12-13 00:41:50
a,310,2024-12-13 00:41:51
c,667,2024-12-13 00:41:52
a,876,2024-12-13 00:41:53
c,141,2024-12-13 00:41:54
b,635,2024-12-13 00:41:55
a,956,2024-12-13 00:41:56
a,641,2024-12-13 00:41:57
c,393,2024-12-13 00:41:58
c,42,2024-12-13 00:41:59
c,758,2024-12-13 00:42:00
a,357,2024-12-13 00:42:01
b,713,2024-12-13 00:42:02
a,158,2024-12-13 00:42:03
b,751,2024-12-13 00:42:04
b,330,2024-12-13 00:42:05
a,103,2024-12-13 00:42:06
c,435,2024-12-13 00:42:07
c,178,2024-12-13 00:42:08
a,530,2024-12-13 00:42:09
a,260,2024-12-13 00:42:10
b,80,2024-12-13 00:42:11
a,509,2024-12-13 00:42:12
a,169,2024-12-13 00:42:13
a,599,2024-12-13 00:42:14
b,533,2024-12-13 00:42:15
a,876,2024-12-13 00:42:16
b,748,2024-12-13 00:42:17
a,336,2024-12-13 00:42:18
c,347,2024-12-13 00:42:19
a,178,2024-12-13 00:42:20
b,431,2024-12-13 00:42:21
a,574,2024-12-13 00:42:22
c,191,2024-12-13 00:42:23
b,273,2024-12-13 00:42:24
b,842,2024-12-13 00:42:25
b,846,2024-12-13 00:42:26
a,922,2024-12-13 00:42:27
c,290,2024-12-13 00:42:28
c,512,2024-12-13 00:42:29
b,405,2024-12-13 00:42:30
b,668,2024-12-13 00:42:31
a,482,2024-12-13 00:42:32
a,928,2024-12-13 00:42:33
b,113,2024-12-13 00:42:34
a,303,2024-12-13 00:42:35
a,195,2024-12-13 00:42:36
b,931,2024-12-13 00:42:37
a,782,2024-12-13 00:42:38
a,959,2024-12-13 00:42:39
c,846,2024-12-13 00:42:40
c,507,2024-12-13 00:42:41
a,261,2024-12-13 00:42:42
c,458,2024-12-13 00:42:43
a,296,2024-12-13 00:42:44
b,16,2024-12-13 00:42:45
b,422,2024-12-13 00:42:46
c,284,2024-12-13 00:42:47
a,333,2024-12-13 00:42:48
b,74,2024-12-13 00:42:49
b,63,2024-12-13 00:42:50
c,692,2024-12-13 00:42:51
a,937,2024-12-13 00:42:52
c,873,2024-12-13 00:42:53
a,337,2024-12-13 00:42:54
b,152,2024-12-13 00:42:55
b,814,2024-12-13 00:42:56
b,547,2024-12-13 00:42:57
b,165,2024-12-13 00:42:58
a,42,2024-12-13 00:42:59
a,654,2024-12-13 00:43:00
a,758,2024-12-13 00:43:01
c,43,2024-12-13 00:43:02
c,962,2024-12-13 00:43:03
c,817,2024-12-13 00:43:04
c,566,2024-12-13 00:43:05
b,638,2024-12-13 00:43:06
c,969,2024-12-13 00:43:07
b,171,2024-12-13 00:43:08
a,872,2024-12-13 00:43:09
c,311,2024-12-13 00:43:10
a,900,2024-12-13 00:43:11
a,349,2024-12-13 00:43:12
c,670,2024-12-13 00:43:13
a,971,2024-12-13 00:43:14
b,281,2024-12-13 00:43:15
b,621,2024-12-13 00:43:16
a,71,2024-12-13 00:43:17
c,928,2024-12-13 00:43:18
a,200,2024-12-13 00:43:19
b,359,2024-12-13 00:43:20
b,504,2024-12-13 00:43:21
b,963,2024-12-13 00:43:22
a,352,2024-12-13 00:43:23
b,266,2024-12-13 00:43:24
